,listing_id,state,user_id,category_id,title,description,creation_tsz,ending_tsz,original_creation_tsz,last_modified_tsz,price,currency_code,quantity,sku,tags,materials,shop_section_id,featured_rank,state_tsz,url,views,num_favorers,shipping_template_id,processing_min,processing_max,who_made,is_supply,when_made,item_weight,item_weight_unit,item_length,item_width,item_height,item_dimensions_unit,is_private,style,non_taxable,is_customizable,is_digital,file_data,can_write_inventory,should_auto_renew,language,has_variations,taxonomy_id,taxonomy_path,used_manufacturer,is_vintage
0,933536041,active,17905617,,"50th Birthday 1971 Birthday Old Half Pence Coin Cufflinks, 1971 50th birthday, 50th mens gift, gift for him, Fathers Day Gift, Dads 50th","50th Birthday 1971 Old half pence Coin Cufflinks.
A Fantastic gift for a 50th birthday.

These are circulated and polished 1971 old half pence coins handmade into cufflinks

Supplied in a quality cufflink box",1640172440,1650623240,1609318185,1640172440,34.98,USD,10,[],"['50th cufflinks', 'Gift for Men', 'Fathers Day Gift', 'Gift for Dad', '50th birthday dad', '50th mens birthday', 'born in 1971', '1971 gift idea', '1971 birthday gift', 'gift for him', '50th birthday', '50th gift idea', '50th dad']","['1971 Half pence Cufflink', 'gift box']",,,1639000177,https://www.etsy.com/listing/933536041/50th-birthday-1971-birthday-old-half?utm_source=bulkupload&utm_medium=api&utm_campaign=api,711,36,40038938742.0,1,2,i_did,false,made_to_order,,oz,,,,in,False,"['Traditional', '   renaissance']",False,True,False,,True,True,en-US,False,52,"['Accessories', 'Suit & Tie Accessories', 'Cuff Links & Tie Clips', 'Cuff Links']",False,False
1,219282131,active,17905617,,"1915 106th Birthday Anniversary Farthing coin in a Silver Plated Pendant mount 106th birthday gift for her Thinking Of You,  Special Friend","1915 106th Birthday Anniversary Farthing coin in a Silver Plated Pendant mount 

Genuine circulated 1915 106th birthday Farthing coin mounted in a Silver plated mount 

A genuine circulated 1915 hand polished Farthing attached to a silver plated pendant mount creating a lovely two tone effect.

Ready to hang

Ideal present for a 106th Birthday

This item will make a nice gift or to celebrate the year of your birth.

Picture shows 1922 - you will receive a 1915",1640163620,1650614420,1421775025,1640163620,21.98,USD,3,[],"['Coin Pendant', 'Farthing Pendant', 'coin jewellery', 'coin jewelry', '1st world war', 'century', 'charm', '1915', '1915 gift', '1915 birthday', '1915 birthday gift', 'mothers day', '106th']","['farthing coin', 'silver plated', '1915 farthing']",11737797.0,,1633726111,https://www.etsy.com/listing/219282131/1915-106th-birthday-anniversary-farthing?utm_source=bulkupload&utm_medium=api&utm_campaign=api,680,20,40038938742.0,1,2,i_did,false,made_to_order,,oz,,,,in,False,"['Traditional', '   renaissance']",False,True,False,,True,True,en-US,False,1229,"['Jewelry', 'Necklaces', 'Pendants']",False,False
2,928429294,active,17905617,,"Fancy Pendant 1921 Lucky sixpence 100th Birthday plus a Sterling Silver 18in Chain 100th birthday gift for her Thinking Of You, Mum Dad","Genuine Circulated Sixpence Mounted on a Tibetan Silver mount with a 18 inch Sterling silver chain 1921 coin
This is a stunning piece of jewellery that would suit all ages. 

A genuine circulated 1921 polished sixpence mounted Tibetan Silver mount  on a 18 inch hallmarked sterling silver necklace.

Supplied with lovely gift box

Ideal present for a 100th Birthday / Anniversary 

This item will make a nice gift or to celebrate the year of your birth.",1640163566,1650614366,1610645400,1640163566,37.98,USD,1,[],"['100th mum', '100th sister', 'gift for mum', 'gift for her', 'mothers day gift', '100th gift for mum', '100th gift for her', '100th birthday gift', '1921 gift for her', '1921 birthday gift', '100 year old', '100th gift for nan', 'Valentines Day']","['1921 Silver Sixpence Coin', 'Sterling Silver Chain', 'Pendant Box']",11743680.0,,1640163506,https://www.etsy.com/listing/928429294/fancy-pendant-1921-lucky-sixpence-100th?utm_source=bulkupload&utm_medium=api&utm_campaign=api,327,12,40038938742.0,1,2,i_did,false,made_to_order,,oz,,,,in,False,"['Traditional', '   renaissance']",False,True,False,,True,True,en-US,False,1229,"['Jewelry', 'Necklaces', 'Pendants']",False,False
3,219282469,active,17905617,,"1917 104th Birthday Anniversary Farthing coin in a Silver Plated Pendant mount 104th birthday gift for her Thinking Of You,  Special Friend","1917 104th Birthday Anniversary Farthing coin in a Silver Plated Pendant mount 

Genuine circulated 1917 104th birthday Farthing coin mounted in a Silver plated mount plus 18 inch Sterling Silver chain

A genuine circulated 1917 hand polished Farthing attached to a silver plated pendant mount creating a lovely two tone effect.

Ready to hang

Ideal present for a 104th Birthday

This item will make a nice gift or to celebrate the year of your birth.

Picture shows 1922 - you will receive a 1917",1640151689,1650602489,1421775183,1640151689,26.98,USD,1,[],"['Coin Pendant', 'Farthing Pendant', 'coin jewelry', 'century', 'charm', '100 years old', '1917', '1917 gift', '1917 birthday gift', 'mothers day', '104th Birthday', '104th Mum', '104th Sister']","['farthing coin', 'silver plated', '1917 farthing']",11737797.0,,1633726111,https://www.etsy.com/listing/219282469/1917-104th-birthday-anniversary-farthing?utm_source=bulkupload&utm_medium=api&utm_campaign=api,890,14,40038938742.0,1,2,i_did,false,made_to_order,,oz,,,,in,False,"['Traditional', '   renaissance']",False,True,False,,True,True,en-US,False,1229,"['Jewelry', 'Necklaces', 'Pendants']",False,False
4,635555897,active,17905617,,"73rd Birthday 1948 Gift Farthing Coin Cufflinks,Two tone design, 73rd Anniversary gift, 73rd birthday gift, 1948 birthday gold plated back","A Genuine pair of 1948 Circulated Farthing coins cleaned and polished then inset into gold plated cufflinks.


A great gift for a 73rd Birthday or Anniversary.

Picture shows 1944 - you will receive a 1948


A nice Cufflink Box supplied",1640151679,1650602479,1534003614,1640151679,39.98,USD,5,[],"['Farthing', 'coin jewellery', 'coin jewelry', 'coin cufflinks', '73rd gift', '1948 gift', '1948 cufflink', '1948 birthday', '73rd birthday', '73rd Gift for Mum', '73rd Mum', '73rd Sister']","['british farthing', 'cufflinks', '1948 Farthing', 'Gold Plated back']",11743690.0,,1633726111,https://www.etsy.com/listing/635555897/73rd-birthday-1948-gift-farthing-coin?utm_source=bulkupload&utm_medium=api&utm_campaign=api,30,0,40038938742.0,1,2,i_did,false,made_to_order,,oz,,,,in,False,"['Traditional', '   renaissance']",False,True,False,,True,True,en-US,False,1179,['Jewelry'],False,False
5,635564513,active,17905617,,"Luxury 69th Birthday 1952 Farthing Coin Cufflinks in Gold plated cufflink backs. 69th Birthday Present from 1952, Thinking Of You, Mum, Dad","A Genuine pair of 1952 Circulated Farthing coins cleaned and polished then inset into silver plated cufflinks.

Picture shows 1948 - You will receive a 1952

A great gift for a 69th Birthday or Anniversary.


A nice Cufflink Box supplied",1640151676,1650602476,1534006205,1640151676,39.98,USD,4,[],"['Farthing', 'Cufflinks', '1952', '1952 gift', '1952 birthday', '1952 birthday gift', '1952 Anniversary', '69th', '69th birthday', 'born in 1952', '1952 cufflinks', '69th Dad', '69th Brother']","['1952 farthing', 'Gold Plated Cufflinks']",11743690.0,,1633726112,https://www.etsy.com/listing/635564513/luxury-69th-birthday-1952-farthing-coin?utm_source=bulkupload&utm_medium=api&utm_campaign=api,40,0,40038938742.0,1,2,i_did,false,made_to_order,,oz,,,,in,False,"['Traditional', '   renaissance']",False,True,False,,True,True,en-US,False,52,"['Accessories', 'Suit & Tie Accessories', 'Cuff Links & Tie Clips', 'Cuff Links']",False,False
6,621727620,active,17905617,,Luxury 1942 Farthing Cufflinks for a 79th birthday.  Original british Farthing inset in Gold Plated French Cufflinks backs 79th Loved One,"1942 Birthday Cufflinks 79th birthday cufflinks


1Picture shows 1948 - You will receive a 1942

Genuine 1942 Circulated 76 year old Farthing cleaned and polished then inset in Gold Plated French cufflink backs creating a unique look and feel

A great gift for 79th Birthday / Anniversary 

Supplied in a nice cufflink box",1640151674,1650602474,1534005260,1640151674,39.98,USD,2,[],"['Coin Cufflinks', 'coin jewelry', 'lucky sixpence', 'antique cufflinks', 'anniversary gifts', 'farthers day', '1942', '1942 gift idea', '1942 birthday', '78th', '1942 gift', '78th birthday', '78th Dad']","['cufflinks', 'french cufflink backs', 'Gold Plated Cufflinks', '1942 Farthing Coin']",11743660.0,,1633726112,https://www.etsy.com/listing/621727620/luxury-1942-farthing-cufflinks-for-a?utm_source=bulkupload&utm_medium=api&utm_campaign=api,29,1,40038938742.0,1,2,i_did,false,made_to_order,,oz,,,,in,False,"['Traditional', '   renaissance']",False,True,False,,True,True,en-US,False,52,"['Accessories', 'Suit & Tie Accessories', 'Cuff Links & Tie Clips', 'Cuff Links']",False,False
7,621725214,active,17905617,,"84th Birthday 1937 Gift Farthing Coin Cufflinks, Gold Plated Cufflink Backs, 84th Anniversary gift, 84th birthday gift, 84th gift, Loved One","A Genuine pair of 1937 Circulated Farthing coins cleaned and polished then inset into silver plated cufflinks.


A great gift for a 84th Birthday or Anniversary.

Picture shows 1948 - You will receive a 1937

This is a very rare coin

A nice Cufflink Box supplied",1640151665,1650602465,1534004598,1640151665,34.98,USD,4,[],"['Farthing', 'coin jewellery', 'coin jewelry', 'coin cufflinks', '1937', '1937 gift', '1937 birthday', '84th birthday', '1937 cufflinks', '84th dad', '84th Brother', '84th Uncle', '84th Grandad']","['british farthing', 'cufflinks', '1937 farthing']",11743690.0,,1633726112,https://www.etsy.com/listing/621725214/84th-birthday-1937-gift-farthing-coin?utm_source=bulkupload&utm_medium=api&utm_campaign=api,29,0,40038938742.0,1,2,i_did,false,made_to_order,,oz,,,,in,False,"['Traditional', '   renaissance']",False,True,False,,True,True,en-US,False,52,"['Accessories', 'Suit & Tie Accessories', 'Cuff Links & Tie Clips', 'Cuff Links']",False,False
8,635561773,active,17905617,,Luxury 1943 Farthing Cufflinks for a 78th birthday.  Original british Farthings inset in Gold Plated French Cufflinks backs 78th Loved One,"1943 Birthday Cufflinks 78th birthday cufflinks

Picture shows 1948 - You will receive a 1943

Genuine 1943 Circulated 75 year old Sixpence cleaned and polished then inset in Silver Plated French cufflink backs creating a unique look and feel

A great gift for 78th Birthday / Anniversary 

Supplied in a nice cufflink box",1640151658,1650602458,1534005382,1640151658,39.98,USD,2,[],"['Coin Cufflinks', 'coin jewelry', 'lucky sixpence', 'antique cufflinks', 'anniversary gifts', 'farthers day', '1943', '1943 gift idea', '1943 birthday', '78th birthday', '78th birthday gift', '78th Brother', '78th Dad']","['cufflinks', 'french cufflink backs', '1943 Farthing Coin', 'Gold Plated Cufflinks']",11743660.0,,1633726112,https://www.etsy.com/listing/635561773/luxury-1943-farthing-cufflinks-for-a?utm_source=bulkupload&utm_medium=api&utm_campaign=api,40,0,40038938742.0,1,2,i_did,false,made_to_order,,oz,,,,in,False,"['Traditional', '   renaissance']",False,True,False,,True,True,en-US,False,52,"['Accessories', 'Suit & Tie Accessories', 'Cuff Links & Tie Clips', 'Cuff Links']",False,False
9,635565317,active,17905617,,"Luxury 1955 Farthing Cufflinks for a 66th birthday.  Original british Farthings, 66th birthday , 66th, gift from 1955 Thinking Of You","1955 Birthday Cufflinks 66th birthday cufflinks

Picture shows 1948 - You will receive a 1955

Genuine 1955 Circulated 64 year old Sixpence cleaned and polished then inset in Silver Plated French cufflink backs creating a unique look and feel

A great gift for 66th Birthday / Anniversary 

Supplied in a nice cufflink box",1640151653,1650602453,1534006455,1640151653,39.98,USD,6,[],"['Coin Cufflinks', 'Birthdays', 'golden wedding', 'coin jewelry', 'wedding anniversary', 'antique cufflinks', 'anniversary gifts', '1955', 'gift from 1955', '1955 birthday', '66th birthday', '66th Dad', '66th Brother']","['cufflinks', 'french cufflink backs', 'Gold Plated Cufflinks', '1955 Farthing Coin']",11743660.0,,1633726112,https://www.etsy.com/listing/635565317/luxury-1955-farthing-cufflinks-for-a?utm_source=bulkupload&utm_medium=api&utm_campaign=api,31,5,40038938742.0,1,2,i_did,false,made_to_order,,oz,,,,in,False,"['Traditional', '   renaissance']",False,True,False,,True,True,en-US,False,52,"['Accessories', 'Suit & Tie Accessories', 'Cuff Links & Tie Clips', 'Cuff Links']",False,False
10,635557705,active,17905617,,"65th Birthday 1956 Gift Farthing Coin Cufflinks, Gold Plated Cufflink Backs, 63rd Anniversary gift, 1956 birthday gift, 1956 Mens gift","A Genuine pair of 1956 Circulated Farthing coins cleaned and polished then inset into silver plated cufflinks.


A great gift for a 65th Birthday or Anniversary.

Picture shows 1948 - you will receive a 1956


A nice Cufflink Box supplied",1640151650,1650602450,1534004230,1640151650,49.98,USD,1,[],"['Farthing', 'coin jewellery', 'coin jewelry', 'coin cufflinks', '1956', '1956 gift', '1956 birthday', '1956 birthday gift', '65th birthday gift', 'Retirement Gift', '65th Dad Gift', '65th Brother', '65th Uncle']","['british farthing', 'cufflinks']",11743690.0,,1633726112,https://www.etsy.com/listing/635557705/65th-birthday-1956-gift-farthing-coin?utm_source=bulkupload&utm_medium=api&utm_campaign=api,44,0,40038938742.0,1,2,i_did,false,made_to_order,,oz,,,,in,False,"['Traditional', '   renaissance']",False,True,False,,True,True,en-US,False,52,"['Accessories', 'Suit & Tie Accessories', 'Cuff Links & Tie Clips', 'Cuff Links']",False,False
11,635557489,active,17905617,,67th Birthday 1954 Gift Farthing Coin Cufflinks - Gold Plated Cufflink Backs - 65th Anniversary gift - 1954 birthday Thinking Of You,"A Genuine pair of 1954 Circulated Farthing coins cleaned and polished then inset into silver plated cufflinks.


A great gift for a 67th Birthday or Anniversary.

Pictures shows 1948 - You will receive a 1954


A nice Cufflink Box supplied",1640151650,1650602450,1534004155,1640151650,39.98,USD,3,[],"['Farthing', 'coin jewellery', 'coin jewelry', 'coin cufflinks', '1954', '1954 gift', '1954 birthday gift', '1954 birthday', '67th', '67th birthday gift', 'retirement gift', 'gift for dad', 'gift for him']","['british farthing', 'cufflinks', '1954 farthing coin']",11743690.0,,1633726113,https://www.etsy.com/listing/635557489/67th-birthday-1954-gift-farthing-coin?utm_source=bulkupload&utm_medium=api&utm_campaign=api,37,2,40038938742.0,1,2,i_did,false,made_to_order,,oz,,,,in,False,"['Traditional', '   renaissance']",False,True,False,,True,True,en-US,False,1781,"['Weddings', 'Jewelry', 'Cuff Links & Tie Clips', 'Cuff Links']",False,False
12,621729586,active,17905617,,Luxury 1950 Farthing Cufflinks for a 71st birthday.  Original british Farthings inset in French Cufflinks backs 71st Gld Thinking Of You,"1950 Birthday Cufflinks 71st birthday cufflinks


Picture shows 1948 - You will receive a 1950

Genuine 1950 Circulated 71 year old Farthing cleaned and polished then inset in Gold Plated French cufflink backs creating a unique look and feel

A great gift for 71st Birthday / Anniversary 

Supplied in a nice cufflink box",1640151637,1650602437,1534005915,1640151637,34.98,USD,22,[],"['Coin Cufflinks', 'coin jewelry', 'antique cufflinks', 'anniversary gifts', 'farthers day', '1950', '1950 gift', '1950 birthday', '71st Dad', '71st birthday', '71st Brother', '71st Uncle', '71st Grandad']","['cufflinks', 'french cufflink backs', '1950 Farthing Coins', 'Gold Plated Cufflinks']",11743690.0,,1633726111,https://www.etsy.com/listing/621729586/luxury-1950-farthing-cufflinks-for-a?utm_source=bulkupload&utm_medium=api&utm_campaign=api,35,2,40038938742.0,1,2,i_did,false,made_to_order,,oz,,,,in,False,"['Traditional', '   renaissance']",False,True,False,,True,True,en-US,False,52,"['Accessories', 'Suit & Tie Accessories', 'Cuff Links & Tie Clips', 'Cuff Links']",False,False
13,222615732,active,17905617,,"1975 British half pence coin pendant  for 46th birthday plus a Sterling Silver 18in Chain 46th birthday gift for her, Thinking Of You, Mum","Genuine Circulated 1975 Half pence coin Mounted in Silver Plated mount with a 18 inch Sterling silver chain 1975 coin

This is a stunning piece of jewellery that would suit all ages. 

A genuine circulated 1975 polished British half pence mounted in a Silver Plated mount  on a 18 inch halmarked sterling silver necklace.

Supplied with lovely gift box

Ideal present for a 46th Birthday / Anniversary 


This item will make a nice gift or to celebrate the year of your birth.

Picture shows 1975 - you will receive 1975",1640151637,1650602437,1423932783,1640151637,26.98,USD,1,[],"['pendant', 'british', '1975', '1975 gift', '1975 birthday gift', '1975 birthday', 'coin jewellery', '1975 gift idea', 'mothers day', '46thbirthday', '46th dad', '46th Brother', '46th Son']",['1975 Britsh half pence'],11743680.0,,1633726111,https://www.etsy.com/listing/222615732/1975-british-half-pence-coin-pendant-for?utm_source=bulkupload&utm_medium=api&utm_campaign=api,646,25,40038938742.0,1,2,i_did,false,made_to_order,,oz,,,,in,False,"['Traditional', '   renaissance']",False,True,False,,True,True,en-US,False,1229,"['Jewelry', 'Necklaces', 'Pendants']",False,False
14,264002730,active,17905617,,"1956 65th Birthday / Anniversary Irish Threepence coin pendant plus 18inch SS chain gift, 65th birthday from 1956, 1956, 65th, coin pendant","Genuine circulated 1956 65th birthday coin mounted in a Silver plated mount with 18 inch Sterling Silver chain


A genuine circulated 1956 hand polished Irish threepence attached to a silver plated pendant mount

Ideal present for a 65th Birthday

This item will make a nice gift or to celebrate the year of your birth.

Supplied in a nice box



*******Picture shows 1942 - You will receive 1956*******",1640119819,1650570619,1452805248,1640119819,39.98,USD,8,[],"['pendant', '64th', 'silver', 'lucky sixpence', 'wedding anniversary', 'anniversary gifts', 'coin jewellery', 'Irish pendant', '1956', '1956 gift', '1956 birthday', 'mothers day', '65th birthday gift']","['sterling silver', 'silver plate', 'antique coin', '1956 Irish Threepence coin']",11743680.0,,1633726083,https://www.etsy.com/listing/264002730/1956-65th-birthday-anniversary-irish?utm_source=bulkupload&utm_medium=api&utm_campaign=api,685,21,40038938742.0,1,2,i_did,false,made_to_order,,oz,,,,in,False,,False,True,False,,True,True,en-US,False,1229,"['Jewelry', 'Necklaces', 'Pendants']",False,False
15,116645056,active,17905617,,"1968 Irish coin cufflinks- Great gift idea. Genuine Irish 3d threepence coin cufflink 1968 Thinking Of You,  Special Friend, Mum, 53rd Dad","1968 Irish coin cufflinks- Great gift idea.
Genuine Irish 3d threepence coin cufflinks mounted in Silver plated cufflink backs.

These are genuine circulated  Irish 3d threepence coins cleaned and polished and handmade into cufflinks

Supplied in a quality cufflink box.

These will make a fantastic gift for anyone",1640114269,1650565069,1354227348,1640114269,29.98,USD,2,[],"['1968', 'Irish coin cufflinks', 'cufflinks', 'irish', 'irish coins', '1968 gift', '1968 cufflinks', 'fathers day', 'gift for dad', '53rd Birthday gift', '53rd Dad', '53rd Brother', '53rd Grandad']","['irish threepence', 'cufflinks', '1968 irish threepence']",12638553.0,,1637093206,https://www.etsy.com/listing/116645056/1968-irish-coin-cufflinks-great-gift?utm_source=bulkupload&utm_medium=api&utm_campaign=api,562,26,40038938742.0,1,2,i_did,false,made_to_order,,oz,,,,in,False,"['Traditional', '   renaissance']",False,True,False,,True,True,en-US,False,52,"['Accessories', 'Suit & Tie Accessories', 'Cuff Links & Tie Clips', 'Cuff Links']",False,False
16,584085649,active,17905617,,"Fancy Pendant 1958 Lucky sixpence 63rd Birthday plus a Sterling Silver 20in Chain 63rd birthday gift for her Thinking Of You, Mum Dad","Genuine Circulated Sixpence Mounted on a Tibetan Silver mount with a 20 inch Sterling silver chain 1958 coin
This is a stunning piece of jewellery that would suit all ages. 

A genuine circulated 1958 polished sixpence mounted Tibetan Silver mount  on a 20 inch hallmarked sterling silver necklace.

Supplied with lovely gift box

Ideal present for a 63rd Birthday / Anniversary 

Picture shows 1962 - You will receive 1958

This item will make a nice gift or to celebrate the year of your birth.",1640111151,1650561951,1515098524,1640111151,29.98,USD,1,[],"['Coin pendant', 'silver', 'sixpence', 'lucky', '1958', 'gift from 1958', '1958 gift', '1958 birthday gift', '1958 birthday', 'born in 1958', '63rd birthday gift', '63rd Sister', '63rd Mum Gift']","['coins', '1958 sixpence']",11743680.0,,1633726087,https://www.etsy.com/listing/584085649/fancy-pendant-1958-lucky-sixpence-63rd?utm_source=bulkupload&utm_medium=api&utm_campaign=api,252,14,40038938742.0,1,2,i_did,false,made_to_order,,oz,,,,in,False,"['Traditional', '   renaissance']",False,True,False,,True,True,en-US,False,1229,"['Jewelry', 'Necklaces', 'Pendants']",False,False
17,674708856,active,17905617,,"2013 Bronze 8th Anniversary Cufflinks,  2013 Penny Birth Year Coin Cufflink 8th, Mens Gift, Bronze wedding Anniversary Thinking Of You","A Fantastic gift for a 8th Bronze wedding anniversary. 2013 One Penny Cufflinks

These are genuine circulated  and polished 2013 One pence coins handmade into cufflinks

Supplied in a quality cufflink box",1640110994,1650561794,1551915146,1640110994,29.98,USD,1,[],"['Birth Year Cufflinks', 'Bronze Anniversary', 'Fathers day gift', 'Bronze wedding', '2013 bronze wedding', '2013 anniversary', 'copper coins 2013', '2013 8th anniversary', '2013 husband gift', '2013 wedding', '2013 copper gift', '8th bronze', '8th bronze wedding']","['2013 penny cufflinks', 'gift box']",,,1633726035,https://www.etsy.com/listing/674708856/2013-bronze-8th-anniversary-cufflinks?utm_source=bulkupload&utm_medium=api&utm_campaign=api,1235,70,40038938742.0,1,2,i_did,false,made_to_order,,oz,,,,in,False,"['Traditional', '   renaissance']",False,True,False,,True,True,en-US,False,52,"['Accessories', 'Suit & Tie Accessories', 'Cuff Links & Tie Clips', 'Cuff Links']",False,False
18,103392445,active,17905617,,"1943 Threepence 3d 78th birthday Cufflinks - Original 1943 threepence coin cufflinks 76th Thinking Of You,  Special Friend, Mum, Dad","Threepence 1943 78th Birthday Cufflinks

1943 Threepence cufflinks for sale

Genuine 1943 Circulated Threepence

A great gift for 78th Birthday


Supplied in a nice cufflink box",1640096470,1650547270,1341166154,1640096470,29.98,USD,5,[],"['Coin Cufflinks', 'coin jewelry', 'lucky sixpence', 'antique cufflinks', 'anniversary gifts', 'farthers day', '1943', '1943 gift idea', '1943 birthday', '78th birthday gift', '78th Dad', '78th Grandad', '78th Brother']","['coins', '1943 threepence']",11743678.0,,1633726113,https://www.etsy.com/listing/103392445/1943-threepence-3d-78th-birthday?utm_source=bulkupload&utm_medium=api&utm_campaign=api,410,6,40038938742.0,1,2,i_did,false,made_to_order,,oz,,,,in,False,"['Traditional', '   renaissance']",False,True,False,,True,True,en-US,False,52,"['Accessories', 'Suit & Tie Accessories', 'Cuff Links & Tie Clips', 'Cuff Links']",False,False
19,218840261,active,17905617,,"Floral Pendant 1930 Lucky sixpence 91st Birthday plus a Sterling Silver 18in Chain 91st birthday gift for her, Thinking Of You, Mum, Dad","Genuine Circulated Sixpence Mounted on a Tibetan Silver mount with a 18 inch Sterling silver chain 1930 coin
This is a stunning piece of jewellery that would suit all ages. 

A genuine circulated 1930 polished sixpence mounted Tibetan Silver mount  on a 18 inch halmarked sterling silver necklace.

Supplied with lovely gift box

Ideal present for a 91st Birthday / Anniversary 

This item will make a nice gift or to celebrate the year of your birth.

Picture shows 1955 - You will receive a 1930",1640094670,1650545470,1421478976,1640094670,29.98,USD,1,[],"['Sixpence Pendant', 'coin jewellery', '1930', '1930 birthday', '1930 gift', '1930 birthday gift', 'born in 1930', 'mothers day', '91st birthday', '91st Sister', '91st Mum', '91st Gran', 'Valentines Day']","['Sixpence Pendant', 'Gift Box']",11743680.0,,1633726113,https://www.etsy.com/listing/218840261/floral-pendant-1930-lucky-sixpence-91st?utm_source=bulkupload&utm_medium=api&utm_campaign=api,574,15,40038938742.0,1,2,i_did,false,made_to_order,,oz,,,,in,False,"['Traditional', '   renaissance']",False,True,False,,True,True,en-US,False,1229,"['Jewelry', 'Necklaces', 'Pendants']",False,False
20,197564519,active,17905617,,Luxury 1960 Sixpence Cufflinks for a 61st birthday.  Original british sixpences inset in Silver Plated Cufflinks backs 61st Thinking Of You,"1960 Birthday Cufflinks 61st birthday cufflinks

1960 Sixpence cufflinks for sale

Genuine 1960 Circulated 60 year old Sixpence cleaned and polished then inset in Silver Plated French cufflink backs creating a unique look and feel

A great gift for 61st Birthday / Anniversary 

Supplied in a nice cufflink box",1640092857,1650543657,1406236804,1640092857,34.98,USD,2,[],"['coin jewelry', 'wedding anniversary', 'antique cufflinks', 'anniversary gifts', '1960', 'gift from 1960', '1960 gift', '1960 birthday gift', '1960 birthday', '61st', '61st birthday gift', '61st gift idea', 'farthers day']","['lucky sixpence', 'cufflinks', 'french cufflink backs', 'silver plated cufflinks', '1960 sixpence']",11743660.0,,1633726113,https://www.etsy.com/listing/197564519/luxury-1960-sixpence-cufflinks-for-a?utm_source=bulkupload&utm_medium=api&utm_campaign=api,231,4,40038938742.0,1,2,i_did,false,made_to_order,,oz,,,,in,False,"['Traditional', '   renaissance']",False,True,False,,True,True,en-US,False,52,"['Accessories', 'Suit & Tie Accessories', 'Cuff Links & Tie Clips', 'Cuff Links']",False,False
21,752953196,active,17905617,,"1970 51st Birthday / Anniversary Old Large Irish 5p coin cufflinks , 1979 51st birthday, Fathers Day Gift, Gift for men, mens 51st gift -Gld","1970 for a 51st birthday

A pair of original Old Large Irish 5p coin cufflinks - British Five Pence cufflinks from 1970 for a 51st birthday present

These are large coins

Original coins from 1970 have been cleaned and polished and handmade into beautiful cufflinks.


Premium  cufflink backs have been used.

The cufflinks will arrive in a cufflink box",1640082030,1650532830,1577968364,1640082030,39.98,USD,1,[],"['52nd Birthday Gift', 'Mens 52nd Gift Idea', 'Fathers Day Gift', 'Wedding Anniversary', 'Groomsman Cufflinks', 'Wedding Favours', '1970 birthday gift', '1970 gift idea', '1970 Mens Cufflinks', '51st gift for him', 'Mens 51st gift', 'Dads 51st Birthday', '51st birthday dad']",['1970 Irish Cufflinks'],,,1633726114,https://www.etsy.com/listing/752953196/1970-51st-birthday-anniversary-old-large?utm_source=bulkupload&utm_medium=api&utm_campaign=api,210,3,40038938742.0,1,2,i_did,false,made_to_order,,oz,,,,in,False,"['Traditional', '   renaissance']",False,True,False,,True,True,en-US,False,52,"['Accessories', 'Suit & Tie Accessories', 'Cuff Links & Tie Clips', 'Cuff Links']",False,False
22,262547751,active,17905617,,"1926 95th Birthday Anniversary Farthing coin in a Silver Plated Pendant mount and 18 inch chain. 95th birthday gift, Gift from 1926 Mum, Dad","1926 95th Birthday Anniversary Farthing coin in a Silver Plated Pendant mount an 18 inch Sterling Silver Chain

Genuine circulated 1926 95th birthday Farthing coin mounted in a Silver plated mount 

A genuine circulated 1926 hand polished Farthing attached to a silver plated pendant mount creating a lovely two tone effect.

Ready to hang

Ideal present for a 95th Birthday

This item will make a nice gift or to celebrate the year of your birth.",1640077934,1650528734,1451952486,1640077934,34.98,USD,1,[],"['Coin Pendant', 'Farthing Pendant', '95th birthday', 'antique gift', 'unique gift idea', 'coin jewellery', '1926', '1926 birthday gift', '1926 birthday', '1926 gift', 'mothers day', '95th birthday gift', '95th Sister']","['farthing coin', 'silver plated', 'antique coin', '1926 farthing']",11737797.0,,1640062749,https://www.etsy.com/listing/262547751/1926-95th-birthday-anniversary-farthing?utm_source=bulkupload&utm_medium=api&utm_campaign=api,239,4,40038938742.0,1,2,i_did,false,made_to_order,,oz,,,,in,False,"['Traditional', '   renaissance']",False,True,False,,True,True,en-US,False,1229,"['Jewelry', 'Necklaces', 'Pendants']",False,False
